id|vocabulary_code|LABEL
HPO/HP:0002625|HPO/HP:0002625|UmlsVocabulary
LNC/LA7425-7|LNC/LA7425-7|UmlsVocabulary
LNC/LP266848-3|LNC/LP266848-3|UmlsVocabulary
LNC/LP74706-0|LNC/LP74706-0|UmlsVocabulary
LNC/MTHU020788|LNC/MTHU020788|UmlsVocabulary
MEDLINEPLUS/1683|MEDLINEPLUS/1683|UmlsVocabulary
MSH/D020246|MSH/D020246|UmlsVocabulary
NCI/C49343|NCI/C49343|UmlsVocabulary
OMIM/MTHU015932|OMIM/MTHU015932|UmlsVocabulary
OMIM/MTHU019524|OMIM/MTHU019524|UmlsVocabulary
FMA/61903|FMA/61903|UmlsVocabulary
MSH/D056228|MSH/D056228|UmlsVocabulary
LNC/LA14524-5|LNC/LA14524-5|UmlsVocabulary
LNC/LA19798-0|LNC/LA19798-0|UmlsVocabulary
LNC/LP74053-7|LNC/LP74053-7|UmlsVocabulary
LNC/LP7798-4|LNC/LP7798-4|UmlsVocabulary
LNC/MTHU000074|LNC/MTHU000074|UmlsVocabulary
LNC/MTHU008378|LNC/MTHU008378|UmlsVocabulary
NCI/C15413|NCI/C15413|UmlsVocabulary
LNC/LP30786-5|LNC/LP30786-5|UmlsVocabulary
LNC/LP74091-7|LNC/LP74091-7|UmlsVocabulary
LNC/MTHU008379|LNC/MTHU008379|UmlsVocabulary
MTH/U002917|MTH/U002917|UmlsVocabulary
FMA/74529|FMA/74529|UmlsVocabulary
FMA/74536|FMA/74536|UmlsVocabulary
LNC/LP266855-8|LNC/LP266855-8|UmlsVocabulary
NCI/C161325|NCI/C161325|UmlsVocabulary
LNC/LA12748-2|LNC/LA12748-2|UmlsVocabulary
NCI/C25401|NCI/C25401|UmlsVocabulary
NCI/C3824|NCI/C3824|UmlsVocabulary
FMA/38485|FMA/38485|UmlsVocabulary
LNC/LP30511-7|LNC/LP30511-7|UmlsVocabulary
LNC/MTHU014781|LNC/MTHU014781|UmlsVocabulary
NCI/C150849|NCI/C150849|UmlsVocabulary
FMA/61817|FMA/61817|UmlsVocabulary
MSH/D054022|MSH/D054022|UmlsVocabulary
NCI/C12351|NCI/C12351|UmlsVocabulary
FMA/83727|FMA/83727|UmlsVocabulary
NCI/C33005|NCI/C33005|UmlsVocabulary
FMA/77801|FMA/77801|UmlsVocabulary
NCI/C32615|NCI/C32615|UmlsVocabulary
FMA/76925|FMA/76925|UmlsVocabulary
NCI/C32726|NCI/C32726|UmlsVocabulary
LNC/LP29949-2|LNC/LP29949-2|UmlsVocabulary
LNC/MTHU012599|LNC/MTHU012599|UmlsVocabulary
HPO/HP:0004396|HPO/HP:0004396|UmlsVocabulary
LNC/LP121703-5|LNC/LP121703-5|UmlsVocabulary
LNC/MTHU039885|LNC/MTHU039885|UmlsVocabulary
OMIM/MTHU004224|OMIM/MTHU004224|UmlsVocabulary
OMIM/MTHU014773|OMIM/MTHU014773|UmlsVocabulary
LNC/LP207344-5|LNC/LP207344-5|UmlsVocabulary
LNC/LP30529-9|LNC/LP30529-9|UmlsVocabulary
LNC/MTHU015052|LNC/MTHU015052|UmlsVocabulary
MSH/D001072|MSH/D001072|UmlsVocabulary
MSH/D001219|MSH/D001219|UmlsVocabulary
MTH/U000327|MTH/U000327|UmlsVocabulary
NCI/C25202|NCI/C25202|UmlsVocabulary
HPO/HP:0030516|HPO/HP:0030516|UmlsVocabulary
ICD9CM/368.46|ICD9CM/368.46|UmlsVocabulary
MSH/D006423|MSH/D006423|UmlsVocabulary
LNC/LA26030-9|LNC/LA26030-9|UmlsVocabulary
NCI/C25754|NCI/C25754|UmlsVocabulary
MSH/D006261|MSH/D006261|UmlsVocabulary
OMIM/MTHU001298|OMIM/MTHU001298|UmlsVocabulary
OMIM/MTHU012550|OMIM/MTHU012550|UmlsVocabulary
GO/GO:0060004|GO/GO:0060004|UmlsVocabulary
MTH/U002855|MTH/U002855|UmlsVocabulary
LNC/LA9204-4|LNC/LA9204-4|UmlsVocabulary
NCI/C71482|NCI/C71482|UmlsVocabulary
ICD9CM/E929.0|ICD9CM/E929.0|UmlsVocabulary
HPO/HP:0002311|HPO/HP:0002311|UmlsVocabulary
ICD9CM/781.3|ICD9CM/781.3|UmlsVocabulary
OMIM/MTHU000948|OMIM/MTHU000948|UmlsVocabulary
OMIM/MTHU005124|OMIM/MTHU005124|UmlsVocabulary
OMIM/MTHU008070|OMIM/MTHU008070|UmlsVocabulary
OMIM/MTHU008853|OMIM/MTHU008853|UmlsVocabulary
OMIM/MTHU061012|OMIM/MTHU061012|UmlsVocabulary
OMIM/MTHU064975|OMIM/MTHU064975|UmlsVocabulary
LNC/LA31814-9|LNC/LA31814-9|UmlsVocabulary
LNC/LA7458-8|LNC/LA7458-8|UmlsVocabulary
MSH/D009461|MSH/D009461|UmlsVocabulary
NCI/C116600|NCI/C116600|UmlsVocabulary
OMIM/MTHU024651|OMIM/MTHU024651|UmlsVocabulary
OMIM/MTHU041954|OMIM/MTHU041954|UmlsVocabulary
MSH/C103292|MSH/C103292|UmlsVocabulary
FMA/37670|FMA/37670|UmlsVocabulary
LNC/LP30510-9|LNC/LP30510-9|UmlsVocabulary
LNC/MTHU014778|LNC/MTHU014778|UmlsVocabulary
NCI/C32200|NCI/C32200|UmlsVocabulary
NCI/C25305|NCI/C25305|UmlsVocabulary
MSH/D011899|MSH/D011899|UmlsVocabulary
NCI/C66506|NCI/C66506|UmlsVocabulary
RXNORM/152523|RXNORM/152523|UmlsVocabulary
FMA/83929|FMA/83929|UmlsVocabulary
MSH/D066127|MSH/D066127|UmlsVocabulary
NCI/C33892|NCI/C33892|UmlsVocabulary
NCI/C167441|NCI/C167441|UmlsVocabulary
OMIM/MTHU057264|OMIM/MTHU057264|UmlsVocabulary
MSH/D014859|MSH/D014859|UmlsVocabulary
NCI/C1658|NCI/C1658|UmlsVocabulary
RXNORM/202421|RXNORM/202421|UmlsVocabulary
MSH/D006886|MSH/D006886|UmlsVocabulary
NCI/C29101|NCI/C29101|UmlsVocabulary
RXNORM/202462|RXNORM/202462|UmlsVocabulary
MSH/D001379|MSH/D001379|UmlsVocabulary
NCI/C47961|NCI/C47961|UmlsVocabulary
RXNORM/202559|RXNORM/202559|UmlsVocabulary
LNC/LA14335-6|LNC/LA14335-6|UmlsVocabulary
MSH/D003520|MSH/D003520|UmlsVocabulary
MSH/D010672|MSH/D010672|UmlsVocabulary
NCI/C48011|NCI/C48011|UmlsVocabulary
RXNORM/202740|RXNORM/202740|UmlsVocabulary
MSH/D017258|MSH/D017258|UmlsVocabulary
NCI/C1155|NCI/C1155|UmlsVocabulary
RXNORM/202888|RXNORM/202888|UmlsVocabulary
MSH/D004966|MSH/D004966|UmlsVocabulary
NCI/C482|NCI/C482|UmlsVocabulary
RXNORM/202896|RXNORM/202896|UmlsVocabulary
ICD9CM/288.65|ICD9CM/288.65|UmlsVocabulary
MSH/D015773|MSH/D015773|UmlsVocabulary
NCI/C468|NCI/C468|UmlsVocabulary
RXNORM/224921|RXNORM/224921|UmlsVocabulary
NCI/C3288|NCI/C3288|UmlsVocabulary
HPO/HP:0002183|HPO/HP:0002183|UmlsVocabulary
MSH/D012001|MSH/D012001|UmlsVocabulary
NCI/C122579|NCI/C122579|UmlsVocabulary
OMIM/MTHU003238|OMIM/MTHU003238|UmlsVocabulary
HPO/HP:0031807|HPO/HP:0031807|UmlsVocabulary
NCI/C34414|NCI/C34414|UmlsVocabulary
HPO/HP:0011096|HPO/HP:0011096|UmlsVocabulary
MSH/C411282|MSH/C411282|UmlsVocabulary
LNC/LA9478-4|LNC/LA9478-4|UmlsVocabulary
MSH/D024803|MSH/D024803|UmlsVocabulary
FMA/7183|FMA/7183|UmlsVocabulary
LNC/LA18113-3|LNC/LA18113-3|UmlsVocabulary
LNC/LA30845-4|LNC/LA30845-4|UmlsVocabulary
LNC/LP200031-5|LNC/LP200031-5|UmlsVocabulary
LNC/LP29957-5|LNC/LP29957-5|UmlsVocabulary
LNC/MTHU011974|LNC/MTHU011974|UmlsVocabulary
MSH/D034941|MSH/D034941|UmlsVocabulary
NCI/C12671|NCI/C12671|UmlsVocabulary
FMA/63503|FMA/63503|UmlsVocabulary
FMA/63504|FMA/63504|UmlsVocabulary
FMA/74525|FMA/74525|UmlsVocabulary
NCI/C161326|NCI/C161326|UmlsVocabulary
HPO/HP:0001824|HPO/HP:0001824|UmlsVocabulary
HPO/HP:0004325|HPO/HP:0004325|UmlsVocabulary
ICD9CM/783.21|ICD9CM/783.21|UmlsVocabulary
LNC/LP75884-4|LNC/LP75884-4|UmlsVocabulary
LNC/MTHU020881|LNC/MTHU020881|UmlsVocabulary
MSH/D015431|MSH/D015431|UmlsVocabulary
NCI/C3445|NCI/C3445|UmlsVocabulary
OMIM/MTHU004026|OMIM/MTHU004026|UmlsVocabulary
OMIM/MTHU005164|OMIM/MTHU005164|UmlsVocabulary
OMIM/MTHU012809|OMIM/MTHU012809|UmlsVocabulary
OMIM/MTHU072943|OMIM/MTHU072943|UmlsVocabulary
NCI/C73432|NCI/C73432|UmlsVocabulary
FMA/321842|FMA/321842|UmlsVocabulary
MSH/D014955|MSH/D014955|UmlsVocabulary
NCI/C33894|NCI/C33894|UmlsVocabulary
HGNC/HGNC:1836|HGNC/HGNC:1836|UmlsVocabulary
NCI/C28532|NCI/C28532|UmlsVocabulary
OMIM/600749|OMIM/600749|UmlsVocabulary
HGNC/HGNC:2469|HGNC/HGNC:2469|UmlsVocabulary
OMIM/123876|OMIM/123876|UmlsVocabulary
HGNC/HGNC:3467|HGNC/HGNC:3467|UmlsVocabulary
NCI/C38349|NCI/C38349|UmlsVocabulary
OMIM/133430|OMIM/133430|UmlsVocabulary
HGNC/HGNC:4432|HGNC/HGNC:4432|UmlsVocabulary
NCI/C38499|NCI/C38499|UmlsVocabulary
OMIM/138180|OMIM/138180|UmlsVocabulary
HGNC/HGNC:9689|HGNC/HGNC:9689|UmlsVocabulary
OMIM/612719|OMIM/612719|UmlsVocabulary
HGNC/HGNC:10933|HGNC/HGNC:10933|UmlsVocabulary
LNC/LP208425-1|LNC/LP208425-1|UmlsVocabulary
OMIM/604322|OMIM/604322|UmlsVocabulary
NCI/C25246|NCI/C25246|UmlsVocabulary
MSH/D010129|MSH/D010129|UmlsVocabulary
HGNC/HGNC:4818|HGNC/HGNC:4818|UmlsVocabulary
OMIM/601463|OMIM/601463|UmlsVocabulary
LNC/LA11011-6|LNC/LA11011-6|UmlsVocabulary
LNC/LA14960-1|LNC/LA14960-1|UmlsVocabulary
LNC/LA32282-8|LNC/LA32282-8|UmlsVocabulary
LNC/LA66-6|LNC/LA66-6|UmlsVocabulary
NCI/C71686|NCI/C71686|UmlsVocabulary
ICD9CM/780-789.99|ICD9CM/780-789.99|UmlsVocabulary
LNC/LP185406-8|LNC/LP185406-8|UmlsVocabulary
LNC/LP75708-5|LNC/LP75708-5|UmlsVocabulary
LNC/MTHU021540|LNC/MTHU021540|UmlsVocabulary
LNC/MTHU048142|LNC/MTHU048142|UmlsVocabulary
NCI/C4876|NCI/C4876|UmlsVocabulary
NCI/C32727|NCI/C32727|UmlsVocabulary
LNC/LA26053-1|LNC/LA26053-1|UmlsVocabulary
LNC/LA6576-8|LNC/LA6576-8|UmlsVocabulary
NCI/C38758|NCI/C38758|UmlsVocabulary
NCI/C9440|NCI/C9440|UmlsVocabulary
NCI/C52527|NCI/C52527|UmlsVocabulary
NCI/C51574|NCI/C51574|UmlsVocabulary
NCI/C51051|NCI/C51051|UmlsVocabulary
NCI/C50103|NCI/C50103|UmlsVocabulary
LNC/LP200054-7|LNC/LP200054-7|UmlsVocabulary
NCI/C51654|NCI/C51654|UmlsVocabulary
OMIM/MTHU006304|OMIM/MTHU006304|UmlsVocabulary
MSH/C517212|MSH/C517212|UmlsVocabulary
NCI/C25920|NCI/C25920|UmlsVocabulary
OMIM/MTHU002946|OMIM/MTHU002946|UmlsVocabulary
NCI/C62777|NCI/C62777|UmlsVocabulary
FMA/32558|FMA/32558|UmlsVocabulary
LNC/LA30858-7|LNC/LA30858-7|UmlsVocabulary
NCI/C50771|NCI/C50771|UmlsVocabulary
OMIM/MTHU021951|OMIM/MTHU021951|UmlsVocabulary
OMIM/MTHU067008|OMIM/MTHU067008|UmlsVocabulary
MSH/D024505|MSH/D024505|UmlsVocabulary
LNC/52497-5|LNC/52497-5|UmlsVocabulary
NCI/C82853|NCI/C82853|UmlsVocabulary
LNC/LP7653-1|LNC/LP7653-1|UmlsVocabulary
LNC/MTHU014783|LNC/MTHU014783|UmlsVocabulary
NCI/C33812|NCI/C33812|UmlsVocabulary
RXNORM/1305201|RXNORM/1305201|UmlsVocabulary
ICD9CM/799.3|ICD9CM/799.3|UmlsVocabulary
LNC/LP75880-2|LNC/LP75880-2|UmlsVocabulary
LNC/MTHU013531|LNC/MTHU013531|UmlsVocabulary
MSH/D000073496|MSH/D000073496|UmlsVocabulary
NCI/C50809|NCI/C50809|UmlsVocabulary
OMIM/MTHU036428|OMIM/MTHU036428|UmlsVocabulary
OMIM/MTHU037795|OMIM/MTHU037795|UmlsVocabulary
OMIM/MTHU038351|OMIM/MTHU038351|UmlsVocabulary
FMA/55675|FMA/55675|UmlsVocabulary
LNC/LA22164-0|LNC/LA22164-0|UmlsVocabulary
LNC/LA4174-4|LNC/LA4174-4|UmlsVocabulary
LNC/LP422652-0|LNC/LP422652-0|UmlsVocabulary
LNC/MTHU065908|LNC/MTHU065908|UmlsVocabulary
MSH/D002490|MSH/D002490|UmlsVocabulary
NCI/C12438|NCI/C12438|UmlsVocabulary
OMIM/MTHU000058|OMIM/MTHU000058|UmlsVocabulary
LNC/LA14562-5|LNC/LA14562-5|UmlsVocabulary
LNC/LA11844-0|LNC/LA11844-0|UmlsVocabulary
HPO/HP:0001123|HPO/HP:0001123|UmlsVocabulary
ICD9CM/368.4|ICD9CM/368.4|UmlsVocabulary
ICD9CM/368.40|ICD9CM/368.40|UmlsVocabulary
LNC/LP201274-0|LNC/LP201274-0|UmlsVocabulary
LNC/MTHU051243|LNC/MTHU051243|UmlsVocabulary
NCI/C118727|NCI/C118727|UmlsVocabulary
OMIM/MTHU035290|OMIM/MTHU035290|UmlsVocabulary
OMIM/MTHU037111|OMIM/MTHU037111|UmlsVocabulary
OMIM/MTHU039065|OMIM/MTHU039065|UmlsVocabulary
OMIM/MTHU045031|OMIM/MTHU045031|UmlsVocabulary
LNC/LA6745-9|LNC/LA6745-9|UmlsVocabulary
NCI/C121777|NCI/C121777|UmlsVocabulary
LNC/LA25149-8|LNC/LA25149-8|UmlsVocabulary
LNC/LA25148-0|LNC/LA25148-0|UmlsVocabulary
FMA/30316|FMA/30316|UmlsVocabulary
FMA/5022|FMA/5022|UmlsVocabulary
LNC/LA24800-7|LNC/LA24800-7|UmlsVocabulary
LNC/LP234848-2|LNC/LP234848-2|UmlsVocabulary
NCI/C13056|NCI/C13056|UmlsVocabulary
NCI/C125461|NCI/C125461|UmlsVocabulary
OMIM/MTHU052802|OMIM/MTHU052802|UmlsVocabulary
OMIM/MTHU068777|OMIM/MTHU068777|UmlsVocabulary
LNC/LP206620-9|LNC/LP206620-9|UmlsVocabulary
LNC/MTHU051712|LNC/MTHU051712|UmlsVocabulary
HPO/HP:0003651|HPO/HP:0003651|UmlsVocabulary
LNC/LP221488-2|LNC/LP221488-2|UmlsVocabulary
LNC/MTHU053713|LNC/MTHU053713|UmlsVocabulary
LNC/LP220355-4|LNC/LP220355-4|UmlsVocabulary
LNC/LP220356-2|LNC/LP220356-2|UmlsVocabulary
LNC/MTHU054543|LNC/MTHU054543|UmlsVocabulary
NCI/C128235|NCI/C128235|UmlsVocabulary
LNC/LP221473-4|LNC/LP221473-4|UmlsVocabulary
LNC/MTHU053734|LNC/MTHU053734|UmlsVocabulary
LNC/LP221450-2|LNC/LP221450-2|UmlsVocabulary
LNC/MTHU053770|LNC/MTHU053770|UmlsVocabulary
OMIM/MTHU054974|OMIM/MTHU054974|UmlsVocabulary
OMIM/MTHU054858|OMIM/MTHU054858|UmlsVocabulary
NCI/C138177|NCI/C138177|UmlsVocabulary
LNC/LA21963-6|LNC/LA21963-6|UmlsVocabulary
NCI/C146686|NCI/C146686|UmlsVocabulary
OMIM/MTHU060428|OMIM/MTHU060428|UmlsVocabulary
NCI/C150215|NCI/C150215|UmlsVocabulary
NCI/C150217|NCI/C150217|UmlsVocabulary
NCI/C156447|NCI/C156447|UmlsVocabulary
OMIM/MTHU064668|OMIM/MTHU064668|UmlsVocabulary
LNC/LA6115-5|LNC/LA6115-5|UmlsVocabulary
NCI/C160918|NCI/C160918|UmlsVocabulary
NCI/C162076|NCI/C162076|UmlsVocabulary
NCI/C174212|NCI/C174212|UmlsVocabulary
NCI/C170564|NCI/C170564|UmlsVocabulary
NCI/C170797|NCI/C170797|UmlsVocabulary
OMIM/MTHU072954|OMIM/MTHU072954|UmlsVocabulary
LNC/LA15393-4|LNC/LA15393-4|UmlsVocabulary
LNC/LA3911-0|LNC/LA3911-0|UmlsVocabulary
LNC/LP200041-4|LNC/LP200041-4|UmlsVocabulary
LNC/LP68311-7|LNC/LP68311-7|UmlsVocabulary
LNC/MTHU028106|LNC/MTHU028106|UmlsVocabulary
MEDLINEPLUS/5921|MEDLINEPLUS/5921|UmlsVocabulary
MSH/D001706|MSH/D001706|UmlsVocabulary
NCI/C15189|NCI/C15189|UmlsVocabulary
HPO/HP:0003761|HPO/HP:0003761|UmlsVocabulary
MSH/D002114|MSH/D002114|UmlsVocabulary
NCI/C3672|NCI/C3672|UmlsVocabulary
OMIM/MTHU060902|OMIM/MTHU060902|UmlsVocabulary
FMA/50772|FMA/50772|UmlsVocabulary
MSH/D002426|MSH/D002426|UmlsVocabulary
NCI/C12690|NCI/C12690|UmlsVocabulary
MSH/D002459|MSH/D002459|UmlsVocabulary
NCI/C16401|NCI/C16401|UmlsVocabulary
MSH/D015928|MSH/D015928|UmlsVocabulary
NCI/C64345|NCI/C64345|UmlsVocabulary
HPO/HP:0000651|HPO/HP:0000651|UmlsVocabulary
ICD9CM/368.2|ICD9CM/368.2|UmlsVocabulary
LNC/LA15082-3|LNC/LA15082-3|UmlsVocabulary
MSH/D004172|MSH/D004172|UmlsVocabulary
NCI/C37941|NCI/C37941|UmlsVocabulary
OMIM/MTHU000786|OMIM/MTHU000786|UmlsVocabulary
OMIM/MTHU062371|OMIM/MTHU062371|UmlsVocabulary
NCI/C158758|NCI/C158758|UmlsVocabulary
HPO/HP:0000520|HPO/HP:0000520|UmlsVocabulary
ICD9CM/376.30|ICD9CM/376.30|UmlsVocabulary
MSH/D005094|MSH/D005094|UmlsVocabulary
NCI/C118763|NCI/C118763|UmlsVocabulary
NCI/C87114|NCI/C87114|UmlsVocabulary
OMIM/MTHU001173|OMIM/MTHU001173|UmlsVocabulary
OMIM/MTHU004615|OMIM/MTHU004615|UmlsVocabulary
OMIM/MTHU005786|OMIM/MTHU005786|UmlsVocabulary
OMIM/MTHU016288|OMIM/MTHU016288|UmlsVocabulary
OMIM/MTHU019358|OMIM/MTHU019358|UmlsVocabulary
FMA/12513|FMA/12513|UmlsVocabulary
LNC/LA14722-5|LNC/LA14722-5|UmlsVocabulary
LNC/LP117007-7|LNC/LP117007-7|UmlsVocabulary
LNC/LP207778-4|LNC/LP207778-4|UmlsVocabulary
LNC/LP7218-3|LNC/LP7218-3|UmlsVocabulary
LNC/LP7222-5|LNC/LP7222-5|UmlsVocabulary
LNC/LP7797-6|LNC/LP7797-6|UmlsVocabulary
LNC/MTHU000064|LNC/MTHU000064|UmlsVocabulary
LNC/MTHU001409|LNC/MTHU001409|UmlsVocabulary
LNC/MTHU001430|LNC/MTHU001430|UmlsVocabulary
LNC/MTHU038905|LNC/MTHU038905|UmlsVocabulary
MSH/D005123|MSH/D005123|UmlsVocabulary
MTH/U003284|MTH/U003284|UmlsVocabulary
NCI/C12401|NCI/C12401|UmlsVocabulary
OMIM/MTHU000020|OMIM/MTHU000020|UmlsVocabulary
HPO/HP:0002315|HPO/HP:0002315|UmlsVocabulary
ICD9CM/784.0|ICD9CM/784.0|UmlsVocabulary
LNC/LA15854-5|LNC/LA15854-5|UmlsVocabulary
LNC/LA15903-0|LNC/LA15903-0|UmlsVocabulary
LNC/LP217220-5|LNC/LP217220-5|UmlsVocabulary
LNC/LP74908-2|LNC/LP74908-2|UmlsVocabulary
LNC/MTHU020860|LNC/MTHU020860|UmlsVocabulary
LNC/MTHU053651|LNC/MTHU053651|UmlsVocabulary
MEDLINEPLUS/273|MEDLINEPLUS/273|UmlsVocabulary
NCI/C34661|NCI/C34661|UmlsVocabulary
OMIM/MTHU036348|OMIM/MTHU036348|UmlsVocabulary
OMIM/MTHU036635|OMIM/MTHU036635|UmlsVocabulary
HPO/HP:0002858|HPO/HP:0002858|UmlsVocabulary
MSH/D008579|MSH/D008579|UmlsVocabulary
NCI/C3230|NCI/C3230|UmlsVocabulary
OMIM/190040|OMIM/190040|UmlsVocabulary
OMIM/601728|OMIM/601728|UmlsVocabulary
OMIM/MTHU003590|OMIM/MTHU003590|UmlsVocabulary
OMIM/MTHU036996|OMIM/MTHU036996|UmlsVocabulary
HPO/HP:0002664|HPO/HP:0002664|UmlsVocabulary
ICD9CM/140-239.99|ICD9CM/140-239.99|UmlsVocabulary
LNC/LA16304-0|LNC/LA16304-0|UmlsVocabulary
LNC/LP207120-9|LNC/LP207120-9|UmlsVocabulary
LNC/LP7664-8|LNC/LP7664-8|UmlsVocabulary
LNC/MTHU010346|LNC/MTHU010346|UmlsVocabulary
MEDLINEPLUS/25|MEDLINEPLUS/25|UmlsVocabulary
MSH/D009369|MSH/D009369|UmlsVocabulary
MTH/471|MTH/471|UmlsVocabulary
MTH/755|MTH/755|UmlsVocabulary
NCI/C3262|NCI/C3262|UmlsVocabulary
OMIM/MTHU000126|OMIM/MTHU000126|UmlsVocabulary
FMA/50863|FMA/50863|UmlsVocabulary
LNC/LA24828-8|LNC/LA24828-8|UmlsVocabulary
LNC/LP201259-1|LNC/LP201259-1|UmlsVocabulary
MSH/D009900|MSH/D009900|UmlsVocabulary
MTH/U002120|MTH/U002120|UmlsVocabulary
NCI/C12761|NCI/C12761|UmlsVocabulary
MEDLINEPLUS/6427|MEDLINEPLUS/6427|UmlsVocabulary
MSH/D009901|MSH/D009901|UmlsVocabulary
NCI/C79698|NCI/C79698|UmlsVocabulary
HPO/HP:0012531|HPO/HP:0012531|UmlsVocabulary
ICD9CM/338-338.99|ICD9CM/338-338.99|UmlsVocabulary
LNC/LA17107-6|LNC/LA17107-6|UmlsVocabulary
LNC/LA27491-2|LNC/LA27491-2|UmlsVocabulary
LNC/LA7460-4|LNC/LA7460-4|UmlsVocabulary
LNC/LP75331-6|LNC/LP75331-6|UmlsVocabulary
LNC/LP75342-3|LNC/LP75342-3|UmlsVocabulary
LNC/MTHU021175|LNC/MTHU021175|UmlsVocabulary
LNC/MTHU029813|LNC/MTHU029813|UmlsVocabulary
MEDLINEPLUS/351|MEDLINEPLUS/351|UmlsVocabulary
MSH/D010146|MSH/D010146|UmlsVocabulary
MTH/306|MTH/306|UmlsVocabulary
NCI/C25271|NCI/C25271|UmlsVocabulary
NCI/C3303|NCI/C3303|UmlsVocabulary
OMIM/MTHU033713|OMIM/MTHU033713|UmlsVocabulary
FMA/54683|FMA/54683|UmlsVocabulary
MSH/D013101|MSH/D013101|UmlsVocabulary
NCI/C12278|NCI/C12278|UmlsVocabulary
ICD9CM/81.0|ICD9CM/81.0|UmlsVocabulary
ICD9CM/81.00|ICD9CM/81.00|UmlsVocabulary
MSH/D013123|MSH/D013123|UmlsVocabulary
NCI/C157986|NCI/C157986|UmlsVocabulary
LNC/LA24329-7|LNC/LA24329-7|UmlsVocabulary
LNC/LA9477-6|LNC/LA9477-6|UmlsVocabulary
LNC/LP200067-9|LNC/LP200067-9|UmlsVocabulary
LNC/LP6207-7|LNC/LP6207-7|UmlsVocabulary
MEDLINEPLUS/3951|MEDLINEPLUS/3951|UmlsVocabulary
MSH/D014057|MSH/D014057|UmlsVocabulary
NCI/C17204|NCI/C17204|UmlsVocabulary
LNC/LA29720-2|LNC/LA29720-2|UmlsVocabulary
MSH/D001289|MSH/D001289|UmlsVocabulary
OMIM/MTHU004474|OMIM/MTHU004474|UmlsVocabulary
OMIM/MTHU007687|OMIM/MTHU007687|UmlsVocabulary
OMIM/MTHU021250|OMIM/MTHU021250|UmlsVocabulary
OMIM/MTHU033846|OMIM/MTHU033846|UmlsVocabulary
OMIM/MTHU060591|OMIM/MTHU060591|UmlsVocabulary
GO/GO:0007601|GO/GO:0007601|UmlsVocabulary
LNC/LA28160-2|LNC/LA28160-2|UmlsVocabulary
LNC/LP30560-4|LNC/LP30560-4|UmlsVocabulary
LNC/LP75855-4|LNC/LP75855-4|UmlsVocabulary
LNC/MTHU014733|LNC/MTHU014733|UmlsVocabulary
LNC/MTHU051591|LNC/MTHU051591|UmlsVocabulary
MSH/D014785|MSH/D014785|UmlsVocabulary
NCI/C38533|NCI/C38533|UmlsVocabulary
HPO/HP:0030786|HPO/HP:0030786|UmlsVocabulary
LNC/LA16376-8|LNC/LA16376-8|UmlsVocabulary
OMIM/MTHU057995|OMIM/MTHU057995|UmlsVocabulary
OMIM/MTHU072494|OMIM/MTHU072494|UmlsVocabulary
ICD9CM/363.34|ICD9CM/363.34|UmlsVocabulary
ICD9CM/81.01|ICD9CM/81.01|UmlsVocabulary
MSH/C538196|MSH/C538196|UmlsVocabulary
ICD9CM/81.26|ICD9CM/81.26|UmlsVocabulary
ICD9CM/81.25|ICD9CM/81.25|UmlsVocabulary
LNC/LP6782-9|LNC/LP6782-9|UmlsVocabulary
LNC/LP72094-3|LNC/LP72094-3|UmlsVocabulary
LNC/MTHU009059|LNC/MTHU009059|UmlsVocabulary
NCI/C25244|NCI/C25244|UmlsVocabulary
LNC/LA4329-4|LNC/LA4329-4|UmlsVocabulary
LNC/LP208038-2|LNC/LP208038-2|UmlsVocabulary
LNC/LP234850-8|LNC/LP234850-8|UmlsVocabulary
LNC/LP30469-8|LNC/LP30469-8|UmlsVocabulary
NCI/C12471|NCI/C12471|UmlsVocabulary
FMA/54449|FMA/54449|UmlsVocabulary
LNC/LA14703-5|LNC/LA14703-5|UmlsVocabulary
LNC/LA16257-0|LNC/LA16257-0|UmlsVocabulary
LNC/LA18789-0|LNC/LA18789-0|UmlsVocabulary
LNC/LP7220-9|LNC/LP7220-9|UmlsVocabulary
LNC/MTHU013548|LNC/MTHU013548|UmlsVocabulary
NCI/C119333|NCI/C119333|UmlsVocabulary
LNC/LA15091-4|LNC/LA15091-4|UmlsVocabulary
LNC/LA16259-6|LNC/LA16259-6|UmlsVocabulary
LNC/LA18787-4|LNC/LA18787-4|UmlsVocabulary
NCI/C119335|NCI/C119335|UmlsVocabulary
HPO/HP:0002354|HPO/HP:0002354|UmlsVocabulary
LNC/LA56-7|LNC/LA56-7|UmlsVocabulary
LNC/LP36329-8|LNC/LP36329-8|UmlsVocabulary
LNC/MTHU019385|LNC/MTHU019385|UmlsVocabulary
MSH/D008569|MSH/D008569|UmlsVocabulary
NCI/C78444|NCI/C78444|UmlsVocabulary
OMIM/MTHU000534|OMIM/MTHU000534|UmlsVocabulary
OMIM/MTHU003336|OMIM/MTHU003336|UmlsVocabulary
OMIM/MTHU008726|OMIM/MTHU008726|UmlsVocabulary
HPO/HP:0011134|HPO/HP:0011134|UmlsVocabulary
NCI/C35292|NCI/C35292|UmlsVocabulary
LNC/LA15111-0|LNC/LA15111-0|UmlsVocabulary
LNC/LA24637-3|LNC/LA24637-3|UmlsVocabulary
MSH/D001284|MSH/D001284|UmlsVocabulary
NCI/C79748|NCI/C79748|UmlsVocabulary
