id|entity_id|LABEL|preferred_term
UMLS/C0003244|UMLS/C0003244|UmlsEntity|Antibodies, Bacterial
UMLS/C0003245|UMLS/C0003245|UmlsEntity|Antibodies, Fungal
UMLS/C0003330|UMLS/C0003330|UmlsEntity|Antigens, Fungal
UMLS/C0003618|UMLS/C0003618|UmlsEntity|Desire for food
UMLS/C0003907|UMLS/C0003907|UmlsEntity|Arthus Reaction
UMLS/C0004618|UMLS/C0004618|UmlsEntity|Bacterial Count Measurement
UMLS/C0004627|UMLS/C0004627|UmlsEntity|Bacterial Proteins
UMLS/C0004630|UMLS/C0004630|UmlsEntity|Bacterial Toxins
UMLS/C0004632|UMLS/C0004632|UmlsEntity|Bacterial Vaccines
UMLS/C0007758|UMLS/C0007758|UmlsEntity|Cerebellar Ataxia
UMLS/C0007806|UMLS/C0007806|UmlsEntity|Cerebrospinal Fluid
UMLS/C0007810|UMLS/C0007810|UmlsEntity|Cerebrospinal Fluid Proteins
UMLS/C0008767|UMLS/C0008767|UmlsEntity|Cicatrization
UMLS/C0009324|UMLS/C0009324|UmlsEntity|Ulcerative Colitis
UMLS/C0009392|UMLS/C0009392|UmlsEntity|Colony-Stimulating Factors
UMLS/C0009555|UMLS/C0009555|UmlsEntity|Complete Blood Count
UMLS/C0013362|UMLS/C0013362|UmlsEntity|Dysarthria
UMLS/C0014792|UMLS/C0014792|UmlsEntity|Erythrocytes
UMLS/C0015450|UMLS/C0015450|UmlsEntity|Face
UMLS/C0016825|UMLS/C0016825|UmlsEntity|Fungal Count
UMLS/C0016828|UMLS/C0016828|UmlsEntity|Fungal Peptides
UMLS/C0016829|UMLS/C0016829|UmlsEntity|Fungal Proteins
UMLS/C0017725|UMLS/C0017725|UmlsEntity|glucose
UMLS/C0018183|UMLS/C0018183|UmlsEntity|granulocyte
UMLS/C0018188|UMLS/C0018188|UmlsEntity|Granuloma
UMLS/C0018670|UMLS/C0018670|UmlsEntity|Head
UMLS/C0018935|UMLS/C0018935|UmlsEntity|Hematocrit procedure
UMLS/C0020255|UMLS/C0020255|UmlsEntity|Hydrocephalus
UMLS/C0021843|UMLS/C0021843|UmlsEntity|Intestinal Obstruction
UMLS/C0023516|UMLS/C0023516|UmlsEntity|Leukocytes
UMLS/C0024264|UMLS/C0024264|UmlsEntity|Lymphocyte
UMLS/C0025289|UMLS/C0025289|UmlsEntity|Meningitis
UMLS/C0026473|UMLS/C0026473|UmlsEntity|Monocytes
UMLS/C0028738|UMLS/C0028738|UmlsEntity|Nystagmus
UMLS/C0029051|UMLS/C0029051|UmlsEntity|Oophoritis
UMLS/C0030353|UMLS/C0030353|UmlsEntity|Papilledema
UMLS/C0033684|UMLS/C0033684|UmlsEntity|Proteins
UMLS/C0034735|UMLS/C0034735|UmlsEntity|Raynaud Phenomenon
UMLS/C0036078|UMLS/C0036078|UmlsEntity|sulfasalazine
UMLS/C0037018|UMLS/C0037018|UmlsEntity|Shwartzman Phenomenon
UMLS/C0040408|UMLS/C0040408|UmlsEntity|Tongue
UMLS/C0042517|UMLS/C0042517|UmlsEntity|Ventriculostomy
UMLS/C0042795|UMLS/C0042795|UmlsEntity|Vision, Entoptic
UMLS/C0050926|UMLS/C0050926|UmlsEntity|aflatoxin B1-2,3-oxide
UMLS/C0056114|UMLS/C0056114|UmlsEntity|collagen-glycosaminoglycan copolymer
UMLS/C0061713|UMLS/C0061713|UmlsEntity|glycyl-glycyl-glycine
UMLS/C0061714|UMLS/C0061714|UmlsEntity|glycyl-glycyl-glycyl-glycine
UMLS/C0067453|UMLS/C0067453|UmlsEntity|N-(2-acetamido)-2-aminoethanesulfonic acid
UMLS/C0085795|UMLS/C0085795|UmlsEntity|amphotericin
UMLS/C0149556|UMLS/C0149556|UmlsEntity|Fourth ventricle structure
UMLS/C0149931|UMLS/C0149931|UmlsEntity|Migraine Disorders
UMLS/C0152191|UMLS/C0152191|UmlsEntity|Scotoma, Central
UMLS/C0152288|UMLS/C0152288|UmlsEntity|Foramen of Magendie
UMLS/C0189641|UMLS/C0189641|UmlsEntity|Insertion of Thomas shunt
UMLS/C0201406|UMLS/C0201406|UmlsEntity|VDRL test
UMLS/C0205160|UMLS/C0205160|UmlsEntity|Negative
UMLS/C0220825|UMLS/C0220825|UmlsEntity|Evaluation
UMLS/C0222711|UMLS/C0222711|UmlsEntity|Internal acoustic meatus of temporal bone
UMLS/C0229671|UMLS/C0229671|UmlsEntity|Serum
UMLS/C0232466|UMLS/C0232466|UmlsEntity|Feeding difficulties
UMLS/C0233417|UMLS/C0233417|UmlsEntity|Poor concentration (finding)
UMLS/C0234771|UMLS/C0234771|UmlsEntity|Throat clearing
UMLS/C0234964|UMLS/C0234964|UmlsEntity|Poor balance (finding)
UMLS/C0235198|UMLS/C0235198|UmlsEntity|Unable to concentrate
UMLS/C0239110|UMLS/C0239110|UmlsEntity|Consciousness clear
UMLS/C0241158|UMLS/C0241158|UmlsEntity|Scar Tissue
UMLS/C0241729|UMLS/C0241729|UmlsEntity|Weight fluctuates
UMLS/C0263367|UMLS/C0263367|UmlsEntity|Köbner phenomenon
UMLS/C0337438|UMLS/C0337438|UmlsEntity|Glucose measurement
UMLS/C0369248|UMLS/C0369248|UmlsEntity|Blood group antigen G (substance)
UMLS/C0376561|UMLS/C0376561|UmlsEntity|Recombinant Colony-Stimulating Factors
UMLS/C0423910|UMLS/C0423910|UmlsEntity|
UMLS/C0424485|UMLS/C0424485|UmlsEntity|Lips full
UMLS/C0429559|UMLS/C0429559|UmlsEntity|Prism strength
UMLS/C0430400|UMLS/C0430400|UmlsEntity|Laboratory culture
UMLS/C0475269|UMLS/C0475269|UmlsEntity|Tumor grade G1
UMLS/C0481493|UMLS/C0481493|UmlsEntity|Has colostomy
UMLS/C0481713|UMLS/C0481713|UmlsEntity|Has nephrostomy
UMLS/C0517349|UMLS/C0517349|UmlsEntity|Muscle Strength
UMLS/C0542331|UMLS/C0542331|UmlsEntity|Shunt Device
UMLS/C0556338|UMLS/C0556338|UmlsEntity|Drinker
UMLS/C0563243|UMLS/C0563243|UmlsEntity|Poor coordination
UMLS/C0647329|UMLS/C0647329|UmlsEntity|decaglycine
UMLS/C0682295|UMLS/C0682295|UmlsEntity|Full-time employment (finding)
UMLS/C0687695|UMLS/C0687695|UmlsEntity|Grade one rank
UMLS/C0699142|UMLS/C0699142|UmlsEntity|Tylenol
UMLS/C0701810|UMLS/C0701810|UmlsEntity|Long-term memory poor
UMLS/C0744679|UMLS/C0744679|UmlsEntity|Maximum Heart Rate
UMLS/C0920882|UMLS/C0920882|UmlsEntity|Region of neck (body structure)
UMLS/C0944911|UMLS/C0944911|UmlsEntity|Body weight:Mass:Point in time:^Patient:Quantitative
UMLS/C0948106|UMLS/C0948106|UmlsEntity|Rupture of Membranes
UMLS/C1135207|UMLS/C1135207|UmlsEntity|Ataxia as late effect of cerebrovascular disease
UMLS/C1232258|UMLS/C1232258|UmlsEntity|Phoma sp. Po69
UMLS/C1299586|UMLS/C1299586|UmlsEntity|Has difficulty doing (qualifier value)
UMLS/C1321876|UMLS/C1321876|UmlsEntity|Human immunodeficiency virus test
UMLS/C1413931|UMLS/C1413931|UmlsEntity|ACE gene
UMLS/C1441619|UMLS/C1441619|UmlsEntity|India ink staining technique
UMLS/C1452534|UMLS/C1452534|UmlsEntity|ACE protein, human
UMLS/C1513916|UMLS/C1513916|UmlsEntity|Negative Finding
UMLS/C1514399|UMLS/C1514399|UmlsEntity|Prepontine Cistern
UMLS/C1522643|UMLS/C1522643|UmlsEntity|Acid Fast Bacillae Staining Method
UMLS/C1531647|UMLS/C1531647|UmlsEntity|Cerebral ventriculomegaly
UMLS/C1629281|UMLS/C1629281|UmlsEntity|Autographa californica multiple nuclear polyhedrosis virus
UMLS/C1705766|UMLS/C1705766|UmlsEntity|APC wt Allele
UMLS/C1709157|UMLS/C1709157|UmlsEntity|Negative Surgical Margin
UMLS/C1709280|UMLS/C1709280|UmlsEntity|Nuclear Clearing
UMLS/C1835881|UMLS/C1835881|UmlsEntity|Fluctuating hepatomegaly
UMLS/C1835882|UMLS/C1835882|UmlsEntity|Fluctuating splenomegaly
UMLS/C1836543|UMLS/C1836543|UmlsEntity|Thick vermilion border
UMLS/C1854822|UMLS/C1854822|UmlsEntity|Clear corneas
UMLS/C1856597|UMLS/C1856597|UmlsEntity|Full forehead
UMLS/C1859598|UMLS/C1859598|UmlsEntity|ATAXIA, EARLY-ONSET, WITH OCULOMOTOR APRAXIA AND HYPOALBUMINEMIA
UMLS/C1866231|UMLS/C1866231|UmlsEntity|Full cheeks
UMLS/C1883546|UMLS/C1883546|UmlsEntity|WHO Central Nervous System Grade I
UMLS/C1952616|UMLS/C1952616|UmlsEntity|Trisomy 21 risk
UMLS/C1978710|UMLS/C1978710|UmlsEntity|History of trisomy 21
UMLS/C2004491|UMLS/C2004491|UmlsEntity|Cicatrix
UMLS/C2242979|UMLS/C2242979|UmlsEntity|Microbial culture (procedure)
UMLS/C2347026|UMLS/C2347026|UmlsEntity|Biospecimen
UMLS/C2363739|UMLS/C2363739|UmlsEntity|Cryptococcus antigen (laboratory procedure)
UMLS/C2598165|UMLS/C2598165|UmlsEntity|Grip Strength:-:Point in time:^Patient:-
UMLS/C2669600|UMLS/C2669600|UmlsEntity|Nocardiopsis sp. OU-49
UMLS/C2669601|UMLS/C2669601|UmlsEntity|Streptomyces sp. OU-38
UMLS/C2802265|UMLS/C2802265|UmlsEntity|Streptomyces sp. OU-33
UMLS/C2827734|UMLS/C2827734|UmlsEntity|1+ Score
UMLS/C2827735|UMLS/C2827735|UmlsEntity|2+ Score
UMLS/C2981698|UMLS/C2981698|UmlsEntity|1+ Score, WHO
UMLS/C2981700|UMLS/C2981700|UmlsEntity|2+ Score, WHO
UMLS/C2984828|UMLS/C2984828|UmlsEntity|Power Fluctuation
UMLS/C3166377|UMLS/C3166377|UmlsEntity|Strength - arms
UMLS/C3166378|UMLS/C3166378|UmlsEntity|Strength - legs
UMLS/C3275919|UMLS/C3275919|UmlsEntity|Scoliosis (9 of 22)
UMLS/C3278923|UMLS/C3278923|UmlsEntity|Dilated ventricles (finding)
UMLS/C3816745|UMLS/C3816745|UmlsEntity|1+
UMLS/C3833492|UMLS/C3833492|UmlsEntity|2+
UMLS/C3841384|UMLS/C3841384|UmlsEntity|Swollen (inflammed)
UMLS/C3842988|UMLS/C3842988|UmlsEntity|(>22 uV)
UMLS/C3843329|UMLS/C3843329|UmlsEntity|21-25 days
UMLS/C3843708|UMLS/C3843708|UmlsEntity|29+
UMLS/C3846318|UMLS/C3846318|UmlsEntity|58 regional lymph nodes examined
UMLS/C3887608|UMLS/C3887608|UmlsEntity|HYDROCEPHALUS, NONSYNDROMIC, AUTOSOMAL RECESSIVE 1
UMLS/C3889436|UMLS/C3889436|UmlsEntity|LAMC2 wt Allele
UMLS/C3897631|UMLS/C3897631|UmlsEntity|Severity of Symptom Score 10
UMLS/C4017147|UMLS/C4017147|UmlsEntity|SPASTIC PARAPLEGIA 21
UMLS/C4035621|UMLS/C4035621|UmlsEntity|22-28 drinks
UMLS/C4035622|UMLS/C4035622|UmlsEntity|15-21 drinks
UMLS/C4068802|UMLS/C4068802|UmlsEntity|Long-term memory intact
UMLS/C4230668|UMLS/C4230668|UmlsEntity|Mental retardation (IQ 45-58)
UMLS/C4242547|UMLS/C4242547|UmlsEntity|Minimum frontal width line
UMLS/C4266571|UMLS/C4266571|UmlsEntity|Head>Face
UMLS/C4284291|UMLS/C4284291|UmlsEntity|Simpson Grade 1
UMLS/C4289877|UMLS/C4289877|UmlsEntity|COXEN Score 22
UMLS/C4315473|UMLS/C4315473|UmlsEntity|Neutropenia, fluctuating
UMLS/C4683753|UMLS/C4683753|UmlsEntity|MAGEC1 Positive
UMLS/C4697878|UMLS/C4697878|UmlsEntity|Combination of 21 & 22
UMLS/C4721815|UMLS/C4721815|UmlsEntity|2 (finding)
UMLS/C5197246|UMLS/C5197246|UmlsEntity|CSF2 protein, human
UMLS/C5201140|UMLS/C5201140|UmlsEntity|1 (finding)
UMLS/C5202796|UMLS/C5202796|UmlsEntity|Intensity and Distress 1
UMLS/C5203874|UMLS/C5203874|UmlsEntity|High Level of Hyaluronic Acid
UMLS/C5204275|UMLS/C5204275|UmlsEntity|Homologous Recombination Repair Proficient
UMLS/C5237010|UMLS/C5237010|UmlsEntity|Expression Negative
UMLS/C5238716|UMLS/C5238716|UmlsEntity|Has Sibling
UMLS/C5418299|UMLS/C5418299|UmlsEntity|High Resolution Peripheral Quantitative Computed Tomography
UMLS/C5452922|UMLS/C5452922|UmlsEntity|Men: 94-102 cm
UMLS/C0004057|UMLS/C0004057|UmlsEntity|aspirin
UMLS/C0009676|UMLS/C0009676|UmlsEntity|Confusion
UMLS/C0012634|UMLS/C0012634|UmlsEntity|Disease
UMLS/C0013216|UMLS/C0013216|UmlsEntity|Pharmacotherapy
UMLS/C0013604|UMLS/C0013604|UmlsEntity|Edema
UMLS/C0018553|UMLS/C0018553|UmlsEntity|Hamartoma Syndrome, Multiple
UMLS/C0018989|UMLS/C0018989|UmlsEntity|Hemiparesis
UMLS/C0020578|UMLS/C0020578|UmlsEntity|Hyperventilation
UMLS/C0030049|UMLS/C0030049|UmlsEntity|oxycodone
UMLS/C0030054|UMLS/C0030054|UmlsEntity|oxygen
UMLS/C0033213|UMLS/C0033213|UmlsEntity|Problem
UMLS/C0087111|UMLS/C0087111|UmlsEntity|Therapeutic procedure
UMLS/C0150789|UMLS/C0150789|UmlsEntity|Patient Holding Stretchers
UMLS/C0231170|UMLS/C0231170|UmlsEntity|Disability
UMLS/C0259785|UMLS/C0259785|UmlsEntity|Malignant Meningioma
UMLS/C0446516|UMLS/C0446516|UmlsEntity|Upper arm
UMLS/C0543467|UMLS/C0543467|UmlsEntity|Operative Surgical Procedures
UMLS/C0699678|UMLS/C0699678|UmlsEntity|Flagyl
UMLS/C0700777|UMLS/C0700777|UmlsEntity|Prilosec
UMLS/C0740057|UMLS/C0740057|UmlsEntity|Decadron
UMLS/C0876060|UMLS/C0876060|UmlsEntity|Keppra
UMLS/C0917814|UMLS/C0917814|UmlsEntity|Aphasia, Expressive
UMLS/C1134636|UMLS/C1134636|UmlsEntity|Bronchoscopic and Lung Imaging Study
UMLS/C1140621|UMLS/C1140621|UmlsEntity|Leg
UMLS/C1458156|UMLS/C1458156|UmlsEntity|Recurrent Malignant Neoplasm
UMLS/C1522449|UMLS/C1522449|UmlsEntity|Therapeutic radiology procedure
UMLS/C1524020|UMLS/C1524020|UmlsEntity|Radiation Ionizing Radiotherapy
UMLS/C2825055|UMLS/C2825055|UmlsEntity|Recurrence (disease attribute)
UMLS/C3665472|UMLS/C3665472|UmlsEntity|Chemotherapy
UMLS/C3715096|UMLS/C3715096|UmlsEntity|C - answer to question
UMLS/C0003086|UMLS/C0003086|UmlsEntity|Ankle
UMLS/C0003087|UMLS/C0003087|UmlsEntity|Ankle joint structure
UMLS/C0003211|UMLS/C0003211|UmlsEntity|Anti-Inflammatory Agents, Non-Steroidal
UMLS/C0003742|UMLS/C0003742|UmlsEntity|Arcus Senilis
UMLS/C0006265|UMLS/C0006265|UmlsEntity|Bronchial Provocation Tests
UMLS/C0010032|UMLS/C0010032|UmlsEntity|Corneal Abrasions
UMLS/C0010034|UMLS/C0010034|UmlsEntity|Corneal Diseases
UMLS/C0010035|UMLS/C0010035|UmlsEntity|Hereditary corneal dystrophy
UMLS/C0010036|UMLS/C0010036|UmlsEntity|Corneal dystrophy
UMLS/C0013516|UMLS/C0013516|UmlsEntity|Echocardiography
UMLS/C0015385|UMLS/C0015385|UmlsEntity|Limb structure
UMLS/C0015413|UMLS/C0015413|UmlsEntity|Eye Movements
UMLS/C0019328|UMLS/C0019328|UmlsEntity|Herniorrhaphy
UMLS/C0020699|UMLS/C0020699|UmlsEntity|Hysterectomy
UMLS/C0023821|UMLS/C0023821|UmlsEntity|High Density Lipoproteins
UMLS/C0023823|UMLS/C0023823|UmlsEntity|Low-Density Lipoproteins
UMLS/C0027902|UMLS/C0027902|UmlsEntity|Neuropsychological Tests
UMLS/C0034935|UMLS/C0034935|UmlsEntity|Babinski Reflex
UMLS/C0040053|UMLS/C0040053|UmlsEntity|Thrombosis
UMLS/C0040160|UMLS/C0040160|UmlsEntity|thyrotropin
UMLS/C0041004|UMLS/C0041004|UmlsEntity|Triglycerides
UMLS/C0087086|UMLS/C0087086|UmlsEntity|Thrombus
UMLS/C0175233|UMLS/C0175233|UmlsEntity|Medial Septal Nucleus
UMLS/C0202236|UMLS/C0202236|UmlsEntity|Triglycerides measurement
UMLS/C0206054|UMLS/C0206054|UmlsEntity|Echocardiography, Transesophageal
UMLS/C0234183|UMLS/C0234183|UmlsEntity|
UMLS/C0234518|UMLS/C0234518|UmlsEntity|Slurred speech
UMLS/C0237284|UMLS/C0237284|UmlsEntity|unresponsive behavior
UMLS/C0241526|UMLS/C0241526|UmlsEntity|Unresponsiveness
UMLS/C0242845|UMLS/C0242845|UmlsEntity|Ultrasonography, Doppler, Duplex
UMLS/C0259792|UMLS/C0259792|UmlsEntity|marginal sulcus (human only)
UMLS/C0302148|UMLS/C0302148|UmlsEntity|Blood Clot
UMLS/C0358845|UMLS/C0358845|UmlsEntity|Analgesics and non-steroidal anti-inflammatory drugs
UMLS/C0422914|UMLS/C0422914|UmlsEntity|Flexor plantar response
UMLS/C0422918|UMLS/C0422918|UmlsEntity|Equivocal plantar responses
UMLS/C0424589|UMLS/C0424589|UmlsEntity|Vitality
UMLS/C0430462|UMLS/C0430462|UmlsEntity|Transthoracic echocardiography
UMLS/C0442797|UMLS/C0442797|UmlsEntity|Decreasing
UMLS/C0488046|UMLS/C0488046|UmlsEntity|Blood pressure method:Type:Point in time:^Patient:Nominal:*
UMLS/C0488052|UMLS/C0488052|UmlsEntity|Intravascular diastolic:Pressure:Point in time:Arterial system:Quantitative
UMLS/C0488053|UMLS/C0488053|UmlsEntity|Intravascular mean:Pressure:Point in time:Arterial system:Quantitative
UMLS/C0488055|UMLS/C0488055|UmlsEntity|Intravascular systolic:Pressure:Point in time:Arterial system:Quantitative
UMLS/C0488344|UMLS/C0488344|UmlsEntity|PP interval:Time:Point in time:Heart:Quantitative:EKG
UMLS/C0522224|UMLS/C0522224|UmlsEntity|Paralysed
UMLS/C0542316|UMLS/C0542316|UmlsEntity|Visual Memory
UMLS/C0554756|UMLS/C0554756|UmlsEntity|Doppler studies
UMLS/C0587184|UMLS/C0587184|UmlsEntity|Serum cholesterol measurement
UMLS/C0677756|UMLS/C0677756|UmlsEntity|Estramustine/Etoposide/Paclitaxel Regimen
UMLS/C0681827|UMLS/C0681827|UmlsEntity|Laboratory Study
UMLS/C0684336|UMLS/C0684336|UmlsEntity|Impaired health
UMLS/C0685889|UMLS/C0685889|UmlsEntity|Splenic Hypoplasia
UMLS/C0805733|UMLS/C0805733|UmlsEntity|Continuation status
UMLS/C0807474|UMLS/C0807474|UmlsEntity|PP interval
UMLS/C0881912|UMLS/C0881912|UmlsEntity|Multisection:Find:Pt:Upper extremity:Doc:MR
UMLS/C1028065|UMLS/C1028065|UmlsEntity|Amblyospora stimuli
UMLS/C1114524|UMLS/C1114524|UmlsEntity|Multisection:Find:Pt:Upper extremity:Doc:US
UMLS/C1261287|UMLS/C1261287|UmlsEntity|Stenosis
UMLS/C1413716|UMLS/C1413716|UmlsEntity|CRP gene
UMLS/C1524375|UMLS/C1524375|UmlsEntity|Multisection:Find:Pt:Upper extremity:Doc:CT
UMLS/C1654047|UMLS/C1654047|UmlsEntity|Protothelenellaceae
UMLS/C1706382|UMLS/C1706382|UmlsEntity|CSF1R wt Allele
UMLS/C1718083|UMLS/C1718083|UmlsEntity|Mouth intact
UMLS/C1826658|UMLS/C1826658|UmlsEntity|PPIAP10 gene
UMLS/C1834704|UMLS/C1834704|UmlsEntity|Intact sensation
UMLS/C1847840|UMLS/C1847840|UmlsEntity|Visual blurring
UMLS/C1857406|UMLS/C1857406|UmlsEntity|Hypophonic speech
UMLS/C1864829|UMLS/C1864829|UmlsEntity|Praxis
UMLS/C1865332|UMLS/C1865332|UmlsEntity|Transient unilateral blurring of vision
UMLS/C1879974|UMLS/C1879974|UmlsEntity|CRP wt Allele
UMLS/C1957795|UMLS/C1957795|UmlsEntity|methyl-8-ethyl-1,7-dioxaspiro(5.6)dodecane
UMLS/C2335700|UMLS/C2335700|UmlsEntity|Mastoidale
UMLS/C2362926|UMLS/C2362926|UmlsEntity|Metopion - anatomical point
UMLS/C2750333|UMLS/C2750333|UmlsEntity|Microdeletion of chromosome 11q13 (43-490kb)
UMLS/C2826669|UMLS/C2826669|UmlsEntity|Disposition Continuation
UMLS/C2830004|UMLS/C2830004|UmlsEntity|Somnolence
UMLS/C3179274|UMLS/C3179274|UmlsEntity|electronegative low-density lipoprotein
UMLS/C3546406|UMLS/C3546406|UmlsEntity|pancreatic polypeptide secretion
UMLS/C3665346|UMLS/C3665346|UmlsEntity|Unspecified visual loss
UMLS/C3665386|UMLS/C3665386|UmlsEntity|Abnormal vision
UMLS/C3715113|UMLS/C3715113|UmlsEntity|HSD11B1 wt Allele
UMLS/C3840916|UMLS/C3840916|UmlsEntity|4-5 days
UMLS/C3845264|UMLS/C3845264|UmlsEntity|6+11+42+43+44
UMLS/C3846293|UMLS/C3846293|UmlsEntity|43 regional lymph nodes examined
UMLS/C3846317|UMLS/C3846317|UmlsEntity|57 regional lymph nodes examined
UMLS/C3887651|UMLS/C3887651|UmlsEntity|Palsy
UMLS/C4048285|UMLS/C4048285|UmlsEntity|C-Reactive Protein, human
UMLS/C4068780|UMLS/C4068780|UmlsEntity|Not intact
UMLS/C4227601|UMLS/C4227601|UmlsEntity|Aneurysmal septum
UMLS/C4284979|UMLS/C4284979|UmlsEntity|Lower extremity>Ankle
UMLS/C4287894|UMLS/C4287894|UmlsEntity|Pharmacotherapy Continuation
UMLS/C4329685|UMLS/C4329685|UmlsEntity|Continued Complete Hematologic Response
UMLS/C4489277|UMLS/C4489277|UmlsEntity|Continuing rehabilitation
UMLS/C4554402|UMLS/C4554402|UmlsEntity|RR genotype
UMLS/C4693851|UMLS/C4693851|UmlsEntity|Abnormal plantar responses
UMLS/C4697709|UMLS/C4697709|UmlsEntity|Abnormal intact
UMLS/C5205973|UMLS/C5205973|UmlsEntity|IPI Score 4-5
UMLS/C5447948|UMLS/C5447948|UmlsEntity|Normal Expression
UMLS/C5538892|UMLS/C5538892|UmlsEntity|Inspection of Heart using Transthoracic Echocardiography, Computer-aided Guidance, New Technology Group 7
UMLS/C0003126|UMLS/C0003126|UmlsEntity|Anosmia
UMLS/C0007276|UMLS/C0007276|UmlsEntity|Internal carotid artery structure
UMLS/C0010280|UMLS/C0010280|UmlsEntity|Craniotomy
UMLS/C0011849|UMLS/C0011849|UmlsEntity|Diabetes Mellitus
UMLS/C0015028|UMLS/C0015028|UmlsEntity|Ethmoid sinus structure
UMLS/C0016733|UMLS/C0016733|UmlsEntity|frontal lobe
UMLS/C0016734|UMLS/C0016734|UmlsEntity|Frontal Sinus
UMLS/C0016911|UMLS/C0016911|UmlsEntity|gadolinium
UMLS/C0024957|UMLS/C0024957|UmlsEntity|Maxillary Sinus
UMLS/C0028778|UMLS/C0028778|UmlsEntity|Obstruction
UMLS/C0030232|UMLS/C0030232|UmlsEntity|Pallor
UMLS/C0036454|UMLS/C0036454|UmlsEntity|Scotoma
UMLS/C0037004|UMLS/C0037004|UmlsEntity|Shoulder
UMLS/C0037884|UMLS/C0037884|UmlsEntity|Sphenoid bone structure
UMLS/C0042798|UMLS/C0042798|UmlsEntity|Low Vision
UMLS/C0042826|UMLS/C0042826|UmlsEntity|Visual Fields
UMLS/C0222649|UMLS/C0222649|UmlsEntity|Structure of flat bone
UMLS/C0226162|UMLS/C0226162|UmlsEntity|Structure of carotid siphon
UMLS/C0230463|UMLS/C0230463|UmlsEntity|Sole of Foot
UMLS/C0242693|UMLS/C0242693|UmlsEntity|Plantaris muscle
UMLS/C0332516|UMLS/C0332516|UmlsEntity|Symmetrical
UMLS/C0337334|UMLS/C0337334|UmlsEntity|Removal foreign body, intranasal; by lateral rhinotomy
UMLS/C0442036|UMLS/C0442036|UmlsEntity|Plantar - anatomical location
UMLS/C0458356|UMLS/C0458356|UmlsEntity|Transtubercular plane
UMLS/C0542225|UMLS/C0542225|UmlsEntity|Station abnormal
UMLS/C0549224|UMLS/C0549224|UmlsEntity|Frontal region
UMLS/C0598801|UMLS/C0598801|UmlsEntity|Diffusion weighted imaging
UMLS/C0678594|UMLS/C0678594|UmlsEntity|Structure
UMLS/C0733997|UMLS/C0733997|UmlsEntity|Supracristal plane
UMLS/C0926608|UMLS/C0926608|UmlsEntity|Jugum of sphenoid
UMLS/C1184152|UMLS/C1184152|UmlsEntity|Occipital plane
UMLS/C1184154|UMLS/C1184154|UmlsEntity|Interspinous plane
UMLS/C1260880|UMLS/C1260880|UmlsEntity|Rhinorrhea
UMLS/C1556138|UMLS/C1556138|UmlsEntity|Disc - Body Part
UMLS/C1621443|UMLS/C1621443|UmlsEntity|death-inducing signaling complex location
UMLS/C1704272|UMLS/C1704272|UmlsEntity|Benign Prostatic Hyperplasia
UMLS/C2019882|UMLS/C2019882|UmlsEntity|
UMLS/C2348299|UMLS/C2348299|UmlsEntity|Disc Shape
UMLS/C3150891|UMLS/C3150891|UmlsEntity|FETAL ENCASEMENT SYNDROME
UMLS/C4050410|UMLS/C4050410|UmlsEntity|Susceptibility Weighted Imaging
UMLS/C4085643|UMLS/C4085643|UmlsEntity|Moderate Response
UMLS/C4299050|UMLS/C4299050|UmlsEntity|Upper extremity>Shoulder
UMLS/C4316806|UMLS/C4316806|UmlsEntity|Olfactory Groove
UMLS/C4534435|UMLS/C4534435|UmlsEntity|Arthritis (e.g., degenerative joint disease (DJD), osteoarthritis, and rheumatoid arthritis (RA))
UMLS/C5144711|UMLS/C5144711|UmlsEntity|Genomic coordinate system:Type:Pt:XXX:Nom:Molgen
UMLS/C5201148|UMLS/C5201148|UmlsEntity|Moderate
UMLS/C0002940|UMLS/C0002940|UmlsEntity|Aneurysm
UMLS/C0003537|UMLS/C0003537|UmlsEntity|Aphasia
UMLS/C0005847|UMLS/C0005847|UmlsEntity|Blood Vessel
UMLS/C0007012|UMLS/C0007012|UmlsEntity|carbon dioxide
UMLS/C0008209|UMLS/C0008209|UmlsEntity|chlorine
UMLS/C0012373|UMLS/C0012373|UmlsEntity|diltiazem
UMLS/C0012833|UMLS/C0012833|UmlsEntity|Dizziness
UMLS/C0019080|UMLS/C0019080|UmlsEntity|Hemorrhage
UMLS/C0019113|UMLS/C0019113|UmlsEntity|Hemosiderin
UMLS/C0025635|UMLS/C0025635|UmlsEntity|Methemoglobin
UMLS/C0032639|UMLS/C0032639|UmlsEntity|Pontine structure
UMLS/C0037473|UMLS/C0037473|UmlsEntity|sodium
UMLS/C0039485|UMLS/C0039485|UmlsEntity|Temporal Lobe
UMLS/C0058829|UMLS/C0058829|UmlsEntity|Dyazide
UMLS/C0076771|UMLS/C0076771|UmlsEntity|tobacco tar
UMLS/C0149566|UMLS/C0149566|UmlsEntity|Structure of middle cerebral artery
UMLS/C0176672|UMLS/C0176672|UmlsEntity|Puncture of vessel
UMLS/C0176683|UMLS/C0176683|UmlsEntity|Suture of vessel
UMLS/C0176694|UMLS/C0176694|UmlsEntity|Freeing of vessel
UMLS/C0189579|UMLS/C0189579|UmlsEntity|Incision of blood vessel
UMLS/C0202670|UMLS/C0202670|UmlsEntity|MRI Without Contrast
UMLS/C0205100|UMLS/C0205100|UmlsEntity|Peripheral
UMLS/C0206064|UMLS/C0206064|UmlsEntity|Microvascular Angina
UMLS/C0220870|UMLS/C0220870|UmlsEntity|Lightheadedness
